time,open,high,low,close,volume,support,resistance,sma_20,signal,sl,tp,position_open,position_price,position_sl,position_tp
1970-01-01 00:00:01.750934460,101599.0639,101738.5392,101580.2213,101714.4365,158318,100814.1144,101738.5392,101336.29195,1,101497.1945,101734.4365,True,101714.4365,101497.1945,101734.4365
1970-01-01 00:00:01.750934520,101742.8545,101784.2868,101671.9461,101779.0935,112341,100814.1144,101784.2868,101372.672135,1,101570.2213,101799.0935,True,101779.0935,101570.2213,101799.0935
1970-01-01 00:00:01.750934580,101761.1592,101842.2828,101738.6517,101822.6331,103631,100814.1144,101842.2828,101411.44494,1,101661.9461,101842.6331,True,101822.6331,101661.9461,101842.6331
1970-01-01 00:00:01.750934640,101810.642,101875.5104,101807.5059,101854.2139,68004,100814.1144,101875.5104,101450.13797,1,101728.6517,101874.2139,True,101854.2139,101728.6517,101874.2139
1970-01-01 00:00:01.750934700,101871.2758,101943.7747,101813.8571,101861.9122,129918,100814.1144,101943.7747,101499.25193,0,,,True,101854.2139,101728.6517,101874.2139
1970-01-01 00:00:01.750934760,101853.5153,101886.2126,101720.8797,101745.078,165333,100937.9274,101943.7747,101539.54296,0,,,True,101854.2139,101728.6517,101874.2139
1970-01-01 00:00:01.750934820,101754.0137,101799.4367,101707.6154,101710.6472,91821,101046.1474,101943.7747,101573.20763,0,,,False,,,
1970-01-01 00:00:01.750934880,101725.0298,101758.0939,101626.1995,101750.9926,131894,101171.094,101943.7747,101599.24126000001,0,,,False,,,
1970-01-01 00:00:01.750934940,101763.8565,101881.071,101763.8565,101830.9952,117215,101240.0715,101943.7747,101628.24583,0,,,False,,,
1970-01-01 00:00:01.750935000,101820.358,101842.7048,101680.576,101723.3538,162129,101282.2478,101943.7747,101650.70349,0,,,False,,,
1970-01-01 00:00:01.750935060,101713.6833,101794.474,101649.8436,101771.2684,144630,101324.327,101943.7747,101672.88483,0,,,False,,,
1970-01-01 00:00:01.750935120,101783.7891,101891.9204,101761.2966,101872.1373,130624,101392.6978,101943.7747,101696.145285,0,,,False,,,
1970-01-01 00:00:01.750935180,101857.7567,101857.7567,101699.3007,101707.3593,158456,101392.6978,101943.7747,101704.12325,0,,,False,,,
1970-01-01 00:00:01.750935240,101721.2701,101721.2701,101619.5646,101695.0554,101705,101392.6978,101943.7747,101706.13315000001,0,,,False,,,
1970-01-01 00:00:01.750935300,101694.0119,101766.7107,101638.0813,101638.0813,128629,101392.6978,101943.7747,101711.10197,0,,,False,,,
1970-01-01 00:00:01.750935360,101661.3569,101676.7165,101601.0716,101676.7165,75645,101392.6978,101943.7747,101718.09232999998,0,,,False,,,
1970-01-01 00:00:01.750935420,101651.1995,101738.1013,101624.9259,101738.1013,113175,101392.6978,101943.7747,101733.86855500001,0,,,False,,,
1970-01-01 00:00:01.750935480,101723.5436,101737.8516,101621.3713,101698.4882,116480,101507.1945,101943.7747,101738.00925,0,,,False,,,
1970-01-01 00:00:01.750935540,101700.3128,101743.2327,101615.6757,101634.4898,127557,101507.1945,101943.7747,101741.603235,0,,,False,,,
1970-01-01 00:00:01.750935600,101658.188,101772.0754,101613.5528,101772.0754,158523,101580.2213,101943.7747,101749.856445,0,,,False,,,
1970-01-01 00:00:01.750935660,101778.4591,101929.3973,101760.846,101865.5651,168551,101601.0716,101943.7747,101757.41287500001,0,,,False,,,
1970-01-01 00:00:01.750935720,101856.4012,101947.6515,101825.747,101870.7184,121905,101601.0716,101947.6515,101761.99412,0,,,False,,,
1970-01-01 00:00:01.750935780,101886.8687,101934.4464,101846.0679,101913.7549,88379,101601.0716,101947.6515,101766.55020999999,0,,,False,,,
1970-01-01 00:00:01.750935840,101911.3664,102156.748,101895.6949,102110.262,261053,101601.0716,102156.748,101779.35261500001,1,101836.0679,102130.262,True,102110.262,101836.0679,102130.262
1970-01-01 00:00:01.750935900,102129.3834,102286.2764,102126.1105,102226.6695,160166,101601.0716,102286.2764,101797.59048,1,101885.6949,102246.6695,True,102226.6695,101885.6949,102246.6695
1970-01-01 00:00:01.750935960,102246.1929,102313.1858,102195.8039,102221.1087,117382,101601.0716,102313.1858,101821.392015,0,,,True,102226.6695,101885.6949,102246.6695
1970-01-01 00:00:01.750936020,102220.2227,102325.3476,102220.2227,102264.0275,105125,101601.0716,102325.3476,101849.06103,0,,,False,,,
1970-01-01 00:00:01.750936080,102273.0867,102337.5994,102230.8029,102230.8029,106797,101601.0716,102337.5994,101873.051545,0,,,False,,,
1970-01-01 00:00:01.750936140,102205.4206,102273.3784,102148.5976,102265.2957,124781,101601.0716,102337.5994,101894.76657,0,,,False,,,
1970-01-01 00:00:01.750936200,102282.5019,102366.4409,102243.0904,102271.9255,123351,101601.0716,102366.4409,101922.195155,0,,,False,,,
1970-01-01 00:00:01.750936260,102278.0034,102327.9578,102207.7239,102236.4008,120234,101601.0716,102366.4409,101945.451775,0,,,False,,,
1970-01-01 00:00:01.750936320,102218.2218,102436.9361,102218.2218,102393.8323,218714,101601.0716,102436.9361,101971.536525,1,102197.7239,102413.8323,True,102393.8323,102197.7239,102413.8323
1970-01-01 00:00:01.750936380,102422.3984,102570.2912,102422.3984,102549.3079,147893,101601.0716,102570.2912,102013.633955,1,102208.2218,102569.3079,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936440,102595.0691,102676.9872,102541.74,102549.9176,135247,101601.0716,102676.9872,102056.377065,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936500,102588.3493,102588.3493,102395.202,102395.202,193147,101601.0716,102676.9872,102094.2331,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936560,102413.1669,102515.3742,102328.3972,102371.0689,186977,101613.5528,102676.9872,102128.95072,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936620,102361.4798,102461.6338,102326.0711,102431.2358,135563,101613.5528,102676.9872,102163.607445,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936680,102440.6903,102540.7627,102428.9358,102460.8921,111827,101613.5528,102676.9872,102201.72764,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936740,102472.2782,102486.5452,102252.2367,102257.424,234308,101613.5528,102676.9872,102232.87435,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936800,102276.3987,102317.5121,102248.4323,102248.4323,69080,101760.846,102676.9872,102256.692195,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936860,102264.9046,102386.2791,102213.0336,102364.9919,173246,101825.747,102676.9872,102281.663535,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936920,102384.9829,102400.2222,102277.1365,102350.297,123086,101846.0679,102676.9872,102305.642465,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750936980,102347.9294,102420.9254,102293.1912,102404.4278,127734,101895.6949,102676.9872,102330.17611,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937040,102424.2014,102424.2014,102246.218,102246.218,177983,102126.1105,102676.9872,102336.97391,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937100,102265.9495,102438.2017,102194.1617,102393.2789,244040,102148.5976,102676.9872,102345.30438,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937160,102405.6257,102482.5655,102384.7385,102394.7665,97827,102148.5976,102676.9872,102353.98727,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937220,102390.5894,102449.6395,102282.8635,102332.2284,166776,102148.5976,102676.9872,102357.397315,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937280,102340.476,102419.7754,102280.0043,102315.2949,139771,102148.5976,102676.9872,102361.621915,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937340,102298.4513,102299.7968,102223.5172,102248.4789,76280,102194.1617,102676.9872,102360.78107499999,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937400,102282.7716,102346.9452,102252.9514,102278.9569,93994,102194.1617,102676.9872,102361.132645,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937460,102302.9188,102417.4291,102302.9188,102417.4291,114510,102194.1617,102676.9872,102370.18406,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937520,102416.7006,102494.755,102391.0042,102419.2069,103751,102194.1617,102676.9872,102371.45279,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937580,102409.1098,102423.0747,102278.175,102351.2648,144900,102194.1617,102676.9872,102361.550635,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937640,102309.2728,102377.9141,102252.7693,102252.7693,125145,102194.1617,102588.3493,102346.69322,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937700,102265.6996,102434.4504,102265.6996,102378.2943,168751,102194.1617,102540.7627,102345.847835,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937760,102374.1015,102560.2594,102338.4985,102552.4827,221761,102194.1617,102560.2594,102354.918525,0,,,True,102549.3079,102208.2218,102569.3079
1970-01-01 00:00:01.750937820,102557.579,102774.1579,102545.0591,102676.7968,229099,102194.1617,102774.1579,102367.196575,1,102328.4985,102696.7968,True,102676.7968,102328.4985,102696.7968
1970-01-01 00:00:01.750937880,102687.3157,102824.5128,102660.181,102812.8829,164332,102194.1617,102824.5128,102384.796115,1,102535.0591,102832.8829,True,102812.8829,102535.0591,102832.8829
1970-01-01 00:00:01.750937940,102813.471,102835.9885,102776.3423,102812.6702,59646,102194.1617,102835.9885,102412.55842500001,0,,,True,102812.8829,102535.0591,102832.8829
1970-01-01 00:00:01.750938000,102824.8282,102900.3685,102815.8208,102851.5055,84548,102194.1617,102900.3685,102442.712085,1,102766.3423,102871.5055,True,102851.5055,102766.3423,102871.5055
1970-01-01 00:00:01.750938060,102844.6034,102856.5597,102742.5464,102838.5804,114013,102194.1617,102900.3685,102466.39151,0,,,True,102851.5055,102766.3423,102871.5055
1970-01-01 00:00:01.750938120,102849.4763,102992.5787,102805.2594,102990.9372,187319,102194.1617,102992.5787,102498.42352,1,102732.5464,103010.9372,True,102990.9372,102732.5464,103010.9372
1970-01-01 00:00:01.750938180,102980.3515,103116.4438,102925.6293,103054.274,190814,102194.1617,103116.4438,102530.91583,1,102795.2594,103074.274,True,103054.274,102795.2594,103074.274
1970-01-01 00:00:01.750938240,103050.9086,103056.8442,102974.5514,103004.035,82293,102194.1617,103116.4438,102568.80668000001,0,,,True,103054.274,102795.2594,103074.274
1970-01-01 00:00:01.750938300,103033.5352,103051.3101,102846.1853,102893.9566,205125,102223.5172,103116.4438,102593.84056499999,0,,,True,103054.274,102795.2594,103074.274
1970-01-01 00:00:01.750938360,102882.8886,102987.059,102857.9923,102968.5415,129067,102223.5172,103116.4438,102622.529315,0,,,True,103054.274,102795.2594,103074.274
1970-01-01 00:00:01.750938420,102966.6747,103092.8146,102959.5704,103050.47,133244,102223.5172,103116.4438,102658.441395,0,,,True,103054.274,102795.2594,103074.274
1970-01-01 00:00:01.750938480,103016.0782,103114.8875,102965.0383,103091.3118,149849,102223.5172,103116.4438,102697.24224,0,,,False,,,
1970-01-01 00:00:01.750938540,103077.6108,103116.1096,102903.8868,102903.8868,212223,102252.7693,103116.4438,102730.012635,0,,,False,,,
1970-01-01 00:00:01.750938600,102897.7051,103015.3776,102897.7051,102997.6371,117673,102252.7693,103116.4438,102765.94664499999,0,,,False,,,
1970-01-01 00:00:01.750938660,102981.814,103267.5947,102967.722,103266.3085,299873,102252.7693,103267.5947,102808.39061500001,1,102887.7051,103286.3085,True,103266.3085,102887.7051,103286.3085
1970-01-01 00:00:01.750938720,103233.8761,103380.3855,103207.2208,103301.6332,173165,102252.7693,103380.3855,102852.51193000001,1,102957.722,103321.6332,True,103301.6332,102957.722,103321.6332
1970-01-01 00:00:01.750938780,103229.8898,103355.1366,103229.8898,103309.9448,125247,102252.7693,103380.3855,102900.44593,0,,,True,103301.6332,102957.722,103321.6332
1970-01-01 00:00:01.750938840,103281.6798,103323.3265,103230.7883,103279.6226,92538,102265.6996,103380.3855,102951.788595,0,,,True,103301.6332,102957.722,103321.6332
1970-01-01 00:00:01.750938900,103277.7784,103303.2094,103203.3059,103232.2889,99904,102338.4985,103380.3855,102994.488325,0,,,True,103301.6332,102957.722,103321.6332
1970-01-01 00:00:01.750938960,103266.5512,103346.945,103224.9316,103346.945,122013,102545.0591,103380.3855,103034.21144,0,,,False,,,
1970-01-01 00:00:01.750939020,103337.3096,103352.2641,103158.4041,103253.8768,193860,102660.181,103380.3855,103063.06544,0,,,False,,,
1970-01-01 00:00:01.750939080,103243.2088,103317.0188,103224.9988,103283.0936,92020,102742.5464,103380.3855,103086.575975,0,,,False,,,
1970-01-01 00:00:01.750939140,103294.69,103336.3854,103222.1077,103329.9764,114278,102742.5464,103380.3855,103112.441285,0,,,False,,,
1970-01-01 00:00:01.750939200,103362.5819,103362.5819,103152.1396,103152.1396,210442,102742.5464,103380.3855,103127.47299,0,,,False,,,
1970-01-01 00:00:01.750939260,103135.1601,103202.4888,103000.0373,103039.9758,202452,102805.2594,103380.3855,103137.54276000001,0,,,False,,,
1970-01-01 00:00:01.750939320,103052.6524,103169.6842,103052.6524,103169.6842,117032,102846.1853,103380.3855,103146.48011,0,,,False,,,
1970-01-01 00:00:01.750939380,103172.2309,103172.2309,103081.9015,103146.1443,90329,102846.1853,103380.3855,103151.073625,0,,,False,,,
1970-01-01 00:00:01.750939440,103150.4251,103208.8731,103138.041,103153.6433,70832,102846.1853,103380.3855,103158.55403999999,0,,,False,,,
1970-01-01 00:00:01.750939500,103149.7389,103314.6924,103120.1872,103254.7211,194505,102857.9923,103380.3855,103176.592265,0,,,False,,,
1970-01-01 00:00:01.750939560,103250.1412,103296.5873,103168.1016,103296.5873,128486,102897.7051,103380.3855,103192.994555,0,,,False,,,
1970-01-01 00:00:01.750939620,103288.9805,103332.7176,103176.0628,103176.0628,156655,102897.7051,103380.3855,103199.27419499999,0,,,False,,,
1970-01-01 00:00:01.750939680,103171.7416,103235.8033,103087.2752,103232.2189,148528,102897.7051,103380.3855,103206.31954999999,0,,,False,,,
1970-01-01 00:00:01.750939740,103242.7207,103273.4912,103080.0001,103083.0169,193491,102897.7051,103380.3855,103215.276055,0,,,False,,,
1970-01-01 00:00:01.750939800,103095.0319,103133.102,102964.663,102964.663,168439,102964.663,103380.3855,103213.62735,0,,,False,,,
1970-01-01 00:00:01.750939860,102951.9733,102987.689,102787.205,102821.3843,200484,102787.205,103380.3855,103191.38114,-1,103143.102,102801.3843,True,102821.3843,103143.102,102801.3843
1970-01-01 00:00:01.750939920,102832.9707,102901.9454,102787.1231,102832.0253,114822,102787.1231,103362.5819,103167.90074499999,0,,,False,,,
1970-01-01 00:00:01.750939980,102850.7608,102932.2079,102836.0009,102884.9039,96207,102787.1231,103362.5819,103146.64869999999,0,,,False,,,
1970-01-01 00:00:01.750940040,102858.2042,102916.421,102790.3148,102896.496,126106,102787.1231,103362.5819,103127.49237,0,,,False,,,
1970-01-01 00:00:01.750940100,102913.3491,102936.4518,102795.2547,102915.5984,141197,102787.1231,103362.5819,103111.65784500001,0,,,False,,,
1970-01-01 00:00:01.750940160,102929.6228,102964.7607,102748.4756,102755.1109,216285,102748.4756,103362.5819,103082.06614,-1,102946.4518,102735.1109,True,102755.1109,102946.4518,102735.1109
1970-01-01 00:00:01.750940220,102754.349,102873.5677,102713.8395,102797.2198,159728,102713.8395,103362.5819,103059.23329,0,,,False,,,
1970-01-01 00:00:01.750940280,102828.9223,102967.4371,102795.3413,102967.4371,172096,102713.8395,103362.5819,103043.450465,0,,,False,,,
1970-01-01 00:00:01.750940340,102966.163,102983.5309,102852.8776,102983.5309,130653,102713.8395,103362.5819,103026.12818999999,0,,,False,,,
1970-01-01 00:00:01.750940400,102974.8504,103093.5842,102941.9722,103039.28,151612,102713.8395,103332.7176,103020.48521,0,,,False,,,
1970-01-01 00:00:01.750940460,103047.9208,103133.6941,102981.8157,103100.2779,151878,102713.8395,103332.7176,103023.500315,0,,,False,,,
1970-01-01 00:00:01.750940520,103093.2891,103258.8968,103061.8253,103211.0494,197072,102713.8395,103332.7176,103025.568575,0,,,False,,,
1970-01-01 00:00:01.750940580,103201.8066,103266.8581,103201.8066,103216.1624,65052,102713.8395,103332.7176,103029.06947999999,0,,,False,,,
1970-01-01 00:00:01.750940640,103207.1505,103339.838,103193.5146,103305.8671,146323,102713.8395,103339.838,103036.68067,0,,,False,,,
1970-01-01 00:00:01.750940700,103300.3209,103456.2142,103256.1006,103456.2142,200114,102713.8395,103456.2142,103046.755325,1,103183.5146,103476.2142,True,103456.2142,103183.5146,103476.2142
1970-01-01 00:00:01.750940760,103476.2532,103537.7472,103438.7431,103514.7238,99004,102713.8395,103537.7472,103057.66215,1,103246.1006,103534.7238,True,103514.7238,103246.1006,103534.7238
1970-01-01 00:00:01.750940820,103516.5593,103537.473,103418.7621,103486.7035,118711,102713.8395,103537.7472,103073.194185,0,,,True,103514.7238,103246.1006,103534.7238
1970-01-01 00:00:01.750940880,103500.4912,103505.3728,103347.0328,103439.7446,158340,102713.8395,103537.7472,103083.57047,0,,,True,103514.7238,103246.1006,103534.7238
1970-01-01 00:00:01.750940940,103453.6446,103522.0519,103441.7519,103496.0088,80300,102713.8395,103537.7472,103104.220065,0,,,True,103514.7238,103246.1006,103534.7238
1970-01-01 00:00:01.750941000,103511.9262,103546.4573,103447.866,103529.8308,98591,102713.8395,103546.4573,103132.478455,0,,,True,103514.7238,103246.1006,103534.7238
1970-01-01 00:00:01.750941060,103558.2062,103690.0719,103558.2062,103669.9785,131866,102713.8395,103690.0719,103174.908165,1,103437.866,103689.9785,True,103669.9785,103437.866,103689.9785
1970-01-01 00:00:01.750941120,103688.5567,103869.1525,103688.5567,103841.1468,180596,102713.8395,103869.1525,103225.36424,1,103548.2062,103861.1468,True,103841.1468,103548.2062,103861.1468
1970-01-01 00:00:01.750941180,103840.3326,103997.5476,103825.1725,103942.1435,172375,102713.8395,103997.5476,103278.22622,1,103678.5567,103962.1435,True,103942.1435,103678.5567,103962.1435
1970-01-01 00:00:01.750941240,103970.2026,104050.3822,103924.8045,103980.737,125578,102713.8395,104050.3822,103332.43827000001,0,,,False,,,
1970-01-01 00:00:01.750941300,103966.6103,103999.1495,103897.423,103937.5355,101727,102713.8395,104050.3822,103383.53512500001,0,,,False,,,
1970-01-01 00:00:01.750941360,103928.7241,103960.7272,103770.8774,103770.8774,189850,102713.8395,104050.3822,103434.32345,0,,,False,,,
1970-01-01 00:00:01.750941420,103766.8484,103846.2789,103673.8629,103673.8629,172416,102795.3413,104050.3822,103478.155605,0,,,False,,,
1970-01-01 00:00:01.750941480,103670.473,103729.8663,103608.6233,103717.5812,121243,102852.8776,104050.3822,103515.66281,0,,,False,,,
1970-01-01 00:00:01.750941540,103743.3968,103777.2105,103689.6448,103704.8825,87566,102941.9722,104050.3822,103551.73039000001,0,,,False,,,
1970-01-01 00:00:01.750941600,103716.4062,103748.504,103648.5099,103742.5228,99994,102981.8157,104050.3822,103586.89253,0,,,False,,,
1970-01-01 00:00:01.750941660,103713.5756,103736.3935,103609.4,103655.9297,126994,103061.8253,104050.3822,103614.67512,0,,,False,,,
1970-01-01 00:00:01.750941720,103650.7122,103701.9192,103594.6267,103694.3184,107293,103193.5146,104050.3822,103638.83856999999,0,,,False,,,
1970-01-01 00:00:01.750941780,103672.2175,103679.0434,103434.3192,103440.4173,244724,103193.5146,104050.3822,103650.051315,0,,,False,,,
1970-01-01 00:00:01.750941840,103436.5748,103471.4622,103259.4238,103285.9205,212038,103256.1006,104050.3822,103649.053985,0,,,False,,,
1970-01-01 00:00:01.750941900,103243.8611,103243.8611,103105.4561,103119.3973,138405,103105.4561,104050.3822,103632.21314,-1,103481.4622,103099.3973,True,103119.3973,103481.4622,103099.3973
1970-01-01 00:00:01.750941960,103132.4378,103147.6448,103047.761,103084.2829,99884,103047.761,104050.3822,103610.691095,-1,103253.8611,103064.2829,True,103084.2829,103253.8611,103064.2829
1970-01-01 00:00:01.750942020,103078.3811,103124.5592,103055.644,103063.0315,68915,103047.761,104050.3822,103589.507495,0,,,False,,,
1970-01-01 00:00:01.750942080,103069.9211,103126.3322,102951.3272,102997.4983,175005,102951.3272,104050.3822,103567.39517999999,-1,103134.5592,102977.4983,True,102997.4983,103134.5592,102977.4983
1970-01-01 00:00:01.750942140,103008.1786,103047.6433,102879.9936,102896.8032,167650,102879.9936,104050.3822,103537.4349,-1,103136.3322,102876.8032,True,102896.8032,103136.3322,102876.8032
1970-01-01 00:00:01.750942200,102903.2237,102918.8896,102823.6171,102867.7146,95272,102823.6171,104050.3822,103504.32909,-1,103057.6433,102847.7146,True,102867.7146,103057.6433,102847.7146
1970-01-01 00:00:01.750942260,102848.4884,102861.3186,102789.221,102846.5576,72098,102789.221,104050.3822,103463.158045,0,,,False,,,
1970-01-01 00:00:01.750942320,102856.7431,102995.831,102829.0993,102960.6424,166732,102789.221,104050.3822,103419.13282500001,0,,,False,,,
1970-01-01 00:00:01.750942380,102922.7752,103008.8659,102902.362,102952.8276,106504,102789.221,104050.3822,103369.66703,0,,,False,,,
1970-01-01 00:00:01.750942440,102962.3332,103082.7135,102958.3215,103076.5414,124392,102789.221,103999.1495,103324.45725,0,,,False,,,
1970-01-01 00:00:01.750942500,103068.9648,103126.3428,102951.7112,102951.7112,174632,102789.221,103960.7272,103275.16603499999,0,,,False,,,
1970-01-01 00:00:01.750942560,102944.1539,102955.2025,102796.7169,102818.5163,158486,102789.221,103846.2789,103227.54798,0,,,False,,,
1970-01-01 00:00:01.750942620,102829.1581,102847.4087,102611.7611,102625.8393,235648,102611.7611,103777.2105,103175.1468,-1,102965.2025,102605.8393,True,102625.8393,102965.2025,102605.8393
1970-01-01 00:00:01.750942680,102608.0828,102760.0546,102598.6572,102690.9615,161397,102598.6572,103777.2105,103123.81581500001,0,,,False,,,
1970-01-01 00:00:01.750942740,102664.1535,102681.891,102581.1512,102659.0234,100740,102581.1512,103748.504,103071.52286,0,,,False,,,
1970-01-01 00:00:01.750942800,102654.2506,102736.3087,102567.5505,102603.1767,168758,102567.5505,103736.3935,103014.555555,0,,,False,,,
1970-01-01 00:00:01.750942860,102594.8335,102672.3915,102490.0449,102499.8764,182347,102490.0449,103701.9192,102956.75289,-1,102746.3087,102479.8764,True,102499.8764,102746.3087,102479.8764
1970-01-01 00:00:01.750942920,102504.8883,102612.9949,102387.9173,102552.5316,225078,102387.9173,103679.0434,102899.66355000001,0,,,False,,,
1970-01-01 00:00:01.750942980,102522.3385,102665.4396,102454.1369,102590.704,211303,102387.9173,103471.4622,102857.177885,0,,,False,,,
1970-01-01 00:00:01.750943040,102596.9113,102596.9113,102393.1144,102405.1469,203797,102387.9173,103243.8611,102813.139205,0,,,False,,,
1970-01-01 00:00:01.750943100,102410.9013,102668.6269,102410.9013,102564.4853,257726,102387.9173,103147.6448,102785.393605,0,,,False,,,
1970-01-01 00:00:01.750943160,102558.0098,102669.4034,102478.0448,102635.7959,191359,102387.9173,103126.3428,102762.969255,0,,,False,,,
1970-01-01 00:00:01.750943220,102647.3102,102687.7649,102577.0927,102667.0353,110672,102387.9173,103126.3428,102743.16944499999,0,,,False,,,
1970-01-01 00:00:01.750943280,102656.5799,102711.5651,102539.9063,102539.9063,171659,102387.9173,103126.3428,102720.28984499999,0,,,False,,,
1970-01-01 00:00:01.750943340,102553.6093,102578.4407,102474.6248,102578.4407,103816,102387.9173,103126.3428,102704.37172000001,0,,,False,,,
1970-01-01 00:00:01.750943400,102570.0073,102714.51,102549.5133,102581.3794,164997,102387.9173,103126.3428,102690.05496000001,0,,,False,,,
1970-01-01 00:00:01.750943460,102586.0264,102759.1718,102586.0264,102713.8312,173145,102387.9173,103126.3428,102683.41864,0,,,False,,,
1970-01-01 00:00:01.750943520,102717.8207,102778.8678,102661.1952,102771.6833,117673,102387.9173,103126.3428,102673.97068500001,0,,,False,,,
1970-01-01 00:00:01.750943580,102770.575,102926.1718,102770.575,102919.7639,155597,102387.9173,103126.3428,102672.3175,0,,,False,,,
1970-01-01 00:00:01.750943640,102909.2601,102984.6746,102896.8841,102962.9188,87791,102387.9173,103126.3428,102666.63637000001,0,,,False,,,
1970-01-01 00:00:01.750943700,102989.7462,103201.5022,102989.7462,103197.3777,211756,102387.9173,103201.5022,102678.919695,1,102886.8841,103217.3777,True,103197.3777,102886.8841,103217.3777
1970-01-01 00:00:01.750943760,103209.867,103298.7603,103205.5576,103273.4629,93203,102387.9173,103298.7603,102701.667025,1,102979.7462,103293.4629,True,103273.4629,102979.7462,103293.4629
1970-01-01 00:00:01.750943820,103286.8437,103360.3018,103264.3023,103315.9127,96000,102387.9173,103360.3018,102736.17069500001,1,103195.5576,103335.9127,True,103315.9127,103195.5576,103335.9127
1970-01-01 00:00:01.750943880,103316.2681,103473.0703,103316.2681,103441.8029,156802,102387.9173,103473.0703,102773.712765,1,103254.3023,103461.8029,True,103441.8029,103254.3023,103461.8029
1970-01-01 00:00:01.750943940,103447.8463,103453.5931,103348.977,103393.4556,104616,102387.9173,103473.0703,102810.434375,0,,,True,103441.8029,103254.3023,103461.8029
1970-01-01 00:00:01.750944000,103376.2828,103559.5082,103360.673,103489.84,198835,102387.9173,103559.5082,102854.76754,1,103338.977,103509.84,True,103489.84,103338.977,103509.84
1970-01-01 00:00:01.750944060,103530.7026,103567.346,103470.1899,103470.1899,97156,102387.9173,103567.346,102903.283215,0,,,True,103489.84,103338.977,103509.84
1970-01-01 00:00:01.750944120,103437.7949,103496.7193,103336.3295,103336.3295,160390,102393.1144,103567.346,102942.47310999999,0,,,False,,,
1970-01-01 00:00:01.750944180,103343.6096,103352.5716,103262.4249,103348.494,90147,102393.1144,103567.346,102980.36261,0,,,False,,,
1970-01-01 00:00:01.750944240,103341.3443,103396.7125,103241.3714,103333.9783,155341,102410.9013,103567.346,103026.80418,0,,,False,,,
1970-01-01 00:00:01.750944300,103359.7309,103418.4237,103276.6845,103382.7736,141739,102474.6248,103567.346,103067.718595,0,,,False,,,
1970-01-01 00:00:01.750944360,103392.0773,103429.6416,103329.7874,103353.2822,99854,102474.6248,103567.346,103103.59290999999,0,,,False,,,
1970-01-01 00:00:01.750944420,103335.5348,103335.5348,103221.9608,103222.4393,113574,102474.6248,103567.346,103131.36311,0,,,False,,,
1970-01-01 00:00:01.750944480,103237.2903,103393.025,103224.1398,103354.8083,168885,102474.6248,103567.346,103172.10821,0,,,False,,,
1970-01-01 00:00:01.750944540,103305.8256,103402.117,103279.8687,103302.8965,122248,102549.5133,103567.346,103208.331,0,,,False,,,
1970-01-01 00:00:01.750944600,103306.485,103434.9356,103297.9833,103434.9356,136952,102586.0264,103567.346,103251.00881,0,,,False,,,
1970-01-01 00:00:01.750944660,103411.6377,103564.9516,103411.6377,103500.911,153314,102661.1952,103567.346,103290.3628,0,,,False,,,
1970-01-01 00:00:01.750944720,103508.9518,103575.8962,103438.4275,103457.5561,137469,102770.575,103575.8962,103324.65644,0,,,False,,,
1970-01-01 00:00:01.750944780,103491.8334,103494.5651,103324.8088,103446.988,169756,102896.8841,103575.8962,103351.017645,0,,,False,,,
1970-01-01 00:00:01.750944840,103443.4256,103670.3612,103443.4256,103670.3612,226936,102989.7462,103670.3612,103386.389765,1,103314.8088,103690.3612,True,103670.3612,103314.8088,103690.3612
1970-01-01 00:00:01.750944900,103695.1318,103695.1318,103388.6697,103388.6697,306462,103205.5576,103695.1318,103395.95436499998,0,,,True,103670.3612,103314.8088,103690.3612
