timestamp,open,high,low,close,tick_volume
1750880580,101987.5324,102039.5967,101909.8011,101938.8585,129796
1750880640,101956.7708,102114.5928,101953.1019,102081.2158,161491
1750880700,102053.3103,102089.7471,101968.6969,102089.7471,121050
1750880760,102091.0339,102147.2184,102088.9212,102096.1632,58297
1750880820,102103.1005,102197.4394,102081.9582,102141.8217,115481
1750880880,102140.4757,102244.5477,102111.4117,102221.3541,133136
1750880940,102201.1669,102265.293,102100.1366,102159.9351,165156
1750881000,102187.3393,102191.2765,102011.5987,102027.6727,179678
1750881060,102032.3194,102121.5609,102019.6157,102085.1349,101945
1750881120,102099.136,102190.4547,102053.622,102190.4547,136833
1750881180,102157.0775,102325.6589,102134.3198,102299.9432,191339
1750881240,102282.6129,102355.1026,102256.2679,102355.1026,98835
1750881300,102367.1226,102474.0723,102329.1911,102377.5786,144881
1750881360,102396.2423,102586.2782,102396.2423,102586.2782,190036
1750881420,102604.8063,102703.9589,102558.6608,102703.9589,145298
1750881480,102705.228,102705.228,102508.4561,102598.6189,196772
1750881540,102589.6754,102636.3518,102467.2994,102467.2994,169052
1750881600,102474.5425,102503.371,102368.2371,102428.4165,135134
1750881660,102405.0143,102522.4292,102405.0143,102438.854,117415
1750881720,102440.3529,102440.3529,102319.7502,102333.068,120603
1750881780,102318.904,102460.23,102318.904,102460.23,141326
1750881840,102440.7311,102466.1761,102241.5998,102309.7756,224576
1750881900,102315.2444,102416.2382,102315.2444,102360.3009,100994
1750881960,102328.0344,102328.0344,102150.0571,102155.1192,177977
1750882020,102156.6652,102302.5286,102156.5361,102243.0952,145993
1750882080,102281.6756,102284.3076,102182.7213,102224.9176,101586
1750882140,102215.6983,102291.7661,102118.8347,102145.7341,172931
1750882200,102149.8775,102276.2626,102149.8775,102233.3227,126385
1750882260,102213.0089,102317.9854,102201.841,102266.1443,116144
1750882320,102293.3827,102346.1196,102251.2794,102316.5134,94840
1750882380,102314.5793,102385.4395,102273.4006,102273.4006,112039
1750882440,102276.316,102317.8897,102224.9372,102278.5455,92952
1750882500,102279.9911,102309.8331,102218.1178,102218.1178,91715
1750882560,102205.6911,102253.6943,102070.5283,102070.5283,183166
1750882620,102088.2043,102176.7439,102052.7549,102066.012,123989
1750882680,102076.3677,102166.3264,102001.3227,102007.6366,165004
1750882740,102012.857,102051.0211,101886.7647,101941.1738,164256
1750882800,101942.2352,102044.3477,101885.6326,102002.7915,158715
1750882860,102003.2583,102086.6085,101954.2047,102084.2124,132404
1750882920,102063.0467,102185.4561,102051.514,102185.4561,133942
1750882980,102213.141,102298.425,102171.3534,102195.8409,127072
1750883040,102188.8125,102213.8678,102094.4823,102162.3729,119386
1750883100,102168.4908,102278.489,102158.0445,102278.489,120444
1750883160,102290.11,102469.5324,102235.6928,102462.2666,233840
1750883220,102436.2606,102501.7904,102424.2109,102474.2403,77579
1750883280,102485.7411,102487.771,102370.5924,102472.1945,117179
1750883340,102476.1503,102487.1228,102323.9822,102323.9822,163141
1750883400,102304.1316,102317.7163,102206.2827,102284.2576,111434
1750883460,102281.2923,102358.0506,102269.2363,102287.4381,88814
1750883520,102241.4723,102241.4723,102137.3002,102157.6022,104172
1750883580,102176.9646,102270.5398,102111.9886,102111.9886,158551
1750883640,102109.6733,102149.5911,102068.0633,102120.8555,81528
1750883700,102101.5861,102119.6595,102003.5957,102064.6451,116064
1750883760,102049.5501,102049.5501,101861.2912,101874.0058,188259
1750883820,101861.839,101966.0473,101816.1858,101903.5942,149861
1750883880,101892.3791,101900.3355,101834.5627,101836.3259,65773
1750883940,101832.6933,102053.4939,101787.9713,102020.9346,265523
1750884000,101983.2939,102091.8245,101934.4199,102091.8245,157405
1750884060,102066.1744,102122.8367,101976.9863,101998.0755,145850
1750884120,101983.9881,102076.4078,101983.9881,101984.2391,92420
1750884180,102007.0407,102027.5388,101926.2784,102027.5388,101260
1750884240,101997.3257,102034.1974,101837.9967,101837.9967,196201
1750884300,101827.7244,101827.7244,101692.6873,101763.4245,135037
1750884360,101800.7295,101831.8269,101678.8628,101716.3823,152964
1750884420,101716.5739,101888.0154,101688.4235,101859.5504,199592
1750884480,101864.5772,101944.7114,101789.5078,101822.7627,155204
1750884540,101821.2217,101923.4357,101770.2602,101827.42,153175
1750884600,101825.8554,101873.1282,101755.5049,101851.026,117623
1750884660,101866.3777,102000.3374,101866.3777,101964.0529,133960
1750884720,101978.2904,102201.497,101978.2904,102201.497,223207
1750884780,102223.4846,102258.9598,102139.4579,102258.9598,119502
1750884840,102265.1197,102461.1843,102248.7823,102460.6757,212402
1750884900,102429.137,102538.5123,102425.7981,102517.8523,112714
1750884960,102521.8815,102554.4931,102426.0248,102453.3316,128468
1750885020,102484.6443,102738.1708,102484.6443,102678.6929,253527
1750885080,102682.3862,102780.8318,102667.9276,102762.3211,112904
1750885140,102776.8509,102808.1796,102651.9754,102719.4669,156204
1750885200,102703.1102,102821.8211,102689.3138,102714.6456,132507
1750885260,102742.0732,102805.1301,102679.2985,102748.2932,125832
1750885320,102764.3822,102764.3822,102648.0499,102669.1937,116332
1750885380,102646.7922,102670.5545,102471.8868,102471.8868,198668
1750885440,102475.7236,102503.5274,102401.2551,102442.3607,102272
1750885500,102430.1275,102452.7555,102303.1555,102318.7144,149600
1750885560,102320.2557,102371.8247,102249.5997,102302.0607,122225
1750885620,102289.298,102289.298,102178.5554,102230.2301,110743
1750885680,102241.5641,102241.7013,102063.198,102108.2978,178503
1750885740,102088.0732,102113.837,102040.6307,102086.0179,73206
1750885800,102089.4317,102124.1541,101937.093,101937.093,187061
1750885860,101935.6688,101959.6246,101777.6008,101777.6008,182024
1750885920,101775.4886,101899.2045,101770.9502,101899.2045,128254
1750885980,101909.0121,101910.7299,101786.6779,101786.6779,124052
1750886040,101768.9503,101874.1313,101673.3,101874.1313,200831
1750886100,101850.8298,101850.8298,101733.4875,101780.5383,117342
1750886160,101782.1081,101921.2603,101755.8815,101900.0406,165379
1750886220,101907.2963,101907.2963,101740.2151,101740.2151,167081
1750886280,101720.5745,101825.1771,101701.0038,101701.0038,124173
1750886340,101725.7757,101726.6263,101500.1866,101500.1866,226440
1750886400,101476.4167,101520.2099,101352.9655,101368.5614,167244
1750886460,101376.1166,101493.1478,101364.0385,101448.5695,129109
1750886520,101440.214,101511.4589,101411.0088,101471.7109,100450
1750886580,101457.0806,101535.9913,101352.6708,101441.0436,183320
1750886640,101462.3452,101572.3833,101346.7453,101524.9454,225638
1750886700,101515.3007,101738.318,101515.3007,101707.7297,223017
1750886760,101698.5481,101813.7251,101696.8167,101768.4382,116908
1750886820,101770.5429,101794.5026,101667.158,101752.4391,127345
1750886880,101764.4917,101782.8812,101701.7076,101756.1511,81174
1750886940,101784.9929,101844.6078,101755.346,101840.1445,89262
1750887000,101834.8769,101897.362,101805.3796,101870.071,91982
1750887060,101856.5725,102037.4736,101847.5695,102005.0455,189904
1750887120,101994.3126,102126.6296,101888.532,102092.2441,238098
1750887180,102092.4203,102103.5054,101949.9492,101978.3265,153556
1750887240,101987.9262,102099.1665,101964.5722,102086.9805,134594
1750887300,102089.3477,102247.1407,102089.3477,102110.5458,157793
1750887360,102139.755,102177.275,102102.9715,102176.2715,74303
1750887420,102200.9303,102200.9303,102083.1831,102138.9335,117747
1750887480,102147.376,102214.0761,102145.5491,102180.8778,68527
1750887540,102186.9477,102233.0144,102058.4951,102229.3209,174519
1750887600,102219.0886,102316.1568,102154.4456,102316.1568,161711
1750887660,102332.5729,102346.8601,102167.3327,102167.3327,179527
1750887720,102147.0277,102251.6669,102078.032,102251.6669,173635
1750887780,102284.4039,102479.9771,102276.0021,102465.7972,203975
1750887840,102490.6461,102602.6051,102490.6461,102577.7225,111959
1750887900,102545.2015,102682.409,102545.2015,102638.6285,137208
1750887960,102597.0252,102814.9657,102597.0252,102814.9657,217940
1750888020,102787.7454,102854.1253,102758.9282,102820.9949,95197
1750888080,102821.8145,102929.3068,102794.3227,102863.1622,134984
1750888140,102906.1826,102910.3797,102714.2021,102778.1666,196178
1750888200,102799.3697,102902.1042,102794.3802,102889.6323,107724
1750888260,102910.2915,102928.7742,102822.7265,102890.1815,106048
1750888320,102901.2146,102909.3846,102688.1956,102764.5974,221189
1750888380,102787.746,102804.4964,102618.6589,102629.0852,185838
1750888440,102668.0859,102673.4049,102548.7476,102548.7476,124657
1750888500,102532.5642,102694.3507,102532.5642,102616.4875,161787
1750888560,102625.4031,102733.7307,102625.4031,102708.5176,108328
1750888620,102725.9098,102725.9098,102495.8234,102503.4918,230086
1750888680,102498.9246,102524.4951,102440.267,102513.6282,84228
1750888740,102484.9913,102484.9913,102317.3337,102331.9699,167658
1750888800,102331.3339,102349.4434,102271.69,102295.2193,77753
1750888860,102267.998,102324.0953,102201.5898,102206.8318,122505
1750888920,102187.5727,102288.8178,102159.5124,102288.8178,129305
1750888980,102300.2965,102328.5213,102227.5789,102314.3316,100942
1750889040,102320.0861,102455.0505,102242.003,102455.0505,213048
1750889100,102479.811,102543.8419,102405.2032,102409.2764,138639
1750889160,102381.4627,102438.0528,102277.7992,102431.6616,160254
1750889220,102424.6579,102611.3377,102412.1577,102598.7124,199180
1750889280,102556.2871,102634.1619,102541.6626,102630.5329,92499
1750889340,102612.0802,102720.6741,102566.9633,102652.9384,153711
1750889400,102656.3559,102656.3559,102423.5009,102434.842,232855
1750889460,102467.8206,102554.8824,102446.1831,102525.631,108699
1750889520,102497.1387,102544.0529,102442.6848,102490.3387,101368
1750889580,102525.0305,102529.4737,102414.8383,102529.4737,114635
1750889640,102531.2019,102576.8927,102435.2491,102455.7722,141644
1750889700,102452.7013,102566.0234,102432.898,102432.898,133125
1750889760,102433.1774,102464.3599,102401.3847,102422.6312,62975
1750889820,102448.8708,102472.9344,102387.2135,102393.8017,85721
1750889880,102390.7917,102584.7358,102390.204,102476.023,194532
1750889940,102464.1318,102483.9489,102255.0061,102287.6774,228943
1750890000,102326.5729,102509.3214,102326.5729,102459.286,182749
1750890060,102487.6571,102558.2314,102487.6571,102537.7239,70574
1750890120,102513.6607,102522.3742,102398.6229,102471.1172,123751
1750890180,102475.815,102475.815,102346.3998,102406.6122,129415
1750890240,102412.8243,102412.8243,102328.4615,102332.5851,84363
1750890300,102335.9391,102341.3197,102171.0875,102265.7422,170232
1750890360,102270.6162,102271.6063,102177.0005,102224.595,94606
1750890420,102249.2182,102303.2515,102181.3176,102190.3249,121934
1750890480,102207.55,102359.2008,102147.487,102359.2008,211714
1750890540,102323.4253,102393.8694,102323.4253,102383.7968,70444
1750890600,102379.8304,102388.0667,102243.6187,102253.4083,144448
1750890660,102230.5975,102405.1577,102223.5588,102402.4706,181599
1750890720,102392.4977,102435.5299,102373.4697,102389.696,62060
1750890780,102388.157,102465.7037,102331.4542,102447.8584,134250
1750890840,102453.2108,102511.0846,102396.4961,102428.4673,114588
1750890900,102423.9791,102507.109,102423.7466,102506.4651,83362
1750890960,102532.505,102558.2302,102467.2172,102545.4142,91013
1750891020,102538.7501,102538.7501,102346.5996,102346.5996,192151
1750891080,102351.574,102364.5011,102213.3645,102263.4316,151137
1750891140,102290.1239,102296.524,102196.1173,102222.7067,100407
1750891200,102217.347,102262.7437,102130.275,102130.275,132469
1750891260,102112.3583,102163.3819,102025.3406,102025.3406,138041
1750891320,102006.3392,102100.0711,101982.3578,102040.3761,117713
1750891380,102029.063,102067.9776,101900.9637,102039.3177,167014
1750891440,102042.9931,102094.0219,102011.1418,102011.1418,82880
1750891500,102017.8099,102051.2381,101720.8218,101746.7067,330416
1750891560,101739.5249,101870.7672,101687.4825,101867.3011,183285
1750891620,101871.0639,101871.0639,101706.091,101706.091,164973
1750891680,101725.6198,101886.4067,101715.1373,101886.4067,171269
1750891740,101909.7068,101997.4607,101865.5915,101910.8273,131869
1750891800,101905.4841,101926.5413,101747.6666,101769.1089,178875
1750891860,101800.6675,101822.5826,101621.648,101643.5997,200935
1750891920,101656.6895,101674.7716,101570.3804,101605.0129,104391
1750891980,101618.7903,101714.0239,101618.7903,101663.2176,95234
1750892040,101670.3906,101738.6241,101631.2043,101651.6339,107420
1750892100,101675.9261,101793.4472,101621.9432,101738.6062,171504
1750892160,101726.3797,101726.3797,101558.0578,101619.3192,168322
1750892220,101598.1433,101676.106,101567.9683,101567.9683,108138
1750892280,101577.7938,101636.5929,101536.5696,101568.719,100023
1750892340,101605.9473,101811.6722,101605.9473,101811.6722,205725
1750892400,101814.14,101881.3559,101763.5112,101820.7542,117845
1750892460,101798.243,101798.243,101614.5318,101725.0773,183711
1750892520,101703.7896,101786.1858,101608.9958,101608.9958,177190
1750892580,101595.1348,101670.374,101551.4595,101569.6847,118914
1750892640,101567.3117,101644.1902,101543.5623,101620.7804,100628
1750892700,101599.7333,101599.7333,101449.3446,101449.3446,150389
1750892760,101457.3129,101457.3129,101290.5965,101301.4523,166716
1750892820,101295.564,101321.9607,101120.953,101172.0821,201008
1750892880,101159.4907,101173.4738,100999.1313,101022.54,174343
1750892940,101017.4467,101203.893,101016.7601,101178.2956,187133
1750893000,101193.0498,101298.3514,101129.8345,101298.3514,168517
1750893060,101293.3069,101315.1854,101218.0014,101232.8371,97184
1750893120,101227.3947,101252.0538,101178.2995,101247.7319,73754
1750893180,101220.7475,101226.2852,101145.3402,101185.7804,80945
1750893240,101235.9574,101329.2366,101235.9574,101281.3448,93279
1750893300,101259.4311,101414.9678,101237.7906,101414.9678,177177
1750893360,101429.0159,101555.7663,101389.0693,101492.4311,166697
1750893420,101487.5019,101572.0917,101480.6803,101543.1898,91411
1750893480,101524.6255,101567.3899,101500.725,101529.0127,66665
1750893540,101499.1701,101610.5035,101443.5805,101448.5361,166923
1750893600,101441.2741,101441.2741,101288.2887,101310.4827,152985
1750893660,101315.6058,101381.8786,101248.9059,101372.7152,132973
1750893720,101387.6144,101391.6699,101220.9535,101289.9113,170716
1750893780,101301.5105,101432.1485,101301.5105,101363.8538,130638
1750893840,101360.1958,101427.9382,101285.4857,101285.4857,142452
1750893900,101263.4318,101280.8397,101190.8869,101280.8397,89953
1750893960,101293.9849,101362.3235,101261.4234,101340.3324,100900
1750894020,101353.5713,101459.0042,101353.5713,101408.5669,105433
1750894080,101416.9729,101428.9339,101342.8201,101350.5952,86114
1750894140,101320.0645,101375.2729,101271.357,101289.5848,103916
1750894200,101297.7615,101420.1649,101264.8792,101365.1185,155286
1750894260,101375.0732,101486.0576,101373.279,101416.092,112779
1750894320,101424.2403,101506.8982,101369.9915,101455.7617,136907
1750894380,101436.2581,101522.0421,101417.213,101481.7556,104829
1750894440,101485.891,101485.891,101297.779,101297.779,188112
1750894500,101292.1191,101292.1191,101146.5863,101204.0512,145533
1750894560,101188.9042,101370.9211,101113.7508,101370.9211,257170
1750894620,101367.9899,101404.1459,101306.3999,101404.1459,97746
1750894680,101404.5804,101414.863,101310.8713,101336.4244,103992
1750894740,101313.0251,101344.7943,101162.3838,101216.5599,182410
1750894800,101233.8282,101313.7282,101199.0838,101313.7282,114644
1750894860,101293.7616,101293.7616,101177.148,101238.3077,116614
1750894920,101264.8087,101295.0747,101176.8796,101295.0747,118195
1750894980,101300.3153,101311.4379,101183.4821,101208.8997,127956
1750895040,101196.4627,101310.1285,101190.0314,101310.1285,120097
1750895100,101334.6522,101334.6522,101147.1183,101201.6707,187534
1750895160,101163.9308,101192.5146,101115.0587,101115.0587,77456
1750895220,101107.7112,101192.0879,101069.09,101160.7962,122998
1750895280,101126.9371,101126.9371,100906.6034,100906.6034,220334
1750895340,100877.8049,100980.6245,100770.6397,100809.7005,209985
1750895400,100817.2767,100917.3632,100801.5062,100888.1373,115857
1750895460,100902.0333,100903.3949,100665.899,100678.2533,237496
1750895520,100655.1377,100793.1141,100649.9625,100768.3856,143152
1750895580,100788.4184,100877.5578,100755.989,100798.087,121569
1750895640,100792.3063,100830.6407,100723.5222,100830.6407,107118
1750895700,100840.627,100869.6453,100737.478,100737.478,132167
1750895760,100764.35,100771.9049,100658.2674,100728.5402,113637
1750895820,100717.4278,100871.2485,100671.0741,100871.2485,200174
1750895880,100840.2534,100954.5751,100840.2534,100939.5515,114322
1750895940,100915.6399,100980.3594,100857.53,100889.9849,122829
1750896000,100857.2879,100969.886,100857.2879,100906.4816,112598
1750896060,100923.5178,100929.1296,100784.208,100833.5398,144922
1750896120,100850.6731,101050.2578,100850.6731,100903.1625,199585
1750896180,100915.1094,101004.5251,100867.9927,101000.0905,136532
1750896240,100990.08,101021.7096,100920.4332,101021.7096,101276
1750896300,101064.3398,101191.202,101064.3398,101191.202,126862
1750896360,101170.9328,101176.2899,101060.3344,101114.5355,115955
1750896420,101102.6264,101271.3493,101096.3907,101219.9943,174959
1750896480,101267.7083,101356.6592,101226.8227,101283.9556,129836
1750896540,101311.7403,101511.8495,101267.9804,101451.8443,243869
1750896600,101482.4115,101528.966,101417.7505,101417.7505,111216
1750896660,101446.3141,101457.6425,101374.7133,101411.9334,82929
1750896720,101427.8621,101463.8124,101171.4849,101214.7342,292327
1750896780,101193.4072,101263.2698,101186.1711,101220.8672,77099
1750896840,101189.5818,101316.216,101189.5818,101275.086,126634
1750896900,101303.181,101357.0598,101263.6498,101271.4395,93410
1750896960,101290.0852,101508.5539,101289.794,101508.5539,218760
1750897020,101514.1206,101635.258,101478.5145,101635.258,156743
1750897080,101614.8267,101716.6794,101557.2019,101702.4431,159477
1750897140,101664.7813,101770.692,101641.0885,101668.8454,129603
1750897200,101646.3294,101870.9592,101646.3294,101822.3046,224630
1750897260,101780.9293,101830.7459,101674.7947,101674.7947,155951
1750897320,101673.8211,101698.6382,101566.3274,101665.3003,132311
1750897380,101672.4473,101827.6742,101672.4473,101823.6541,155227
1750897440,101830.1776,101830.1776,101632.3395,101632.3395,197838
1750897500,101633.5568,101669.6068,101551.0512,101600.0949,118556
1750897560,101606.6061,101629.8956,101496.1921,101525.416,133704
1750897620,101526.4754,101554.2744,101288.6438,101295.539,265631
1750897680,101305.7812,101595.7805,101301.3551,101483.6243,294425
1750897740,101509.967,101540.402,101432.7414,101451.4369,107661
1750897800,101455.0375,101567.6156,101413.0486,101517.8455,154567
1750897860,101486.0407,101499.8097,101384.3785,101481.5805,115431
1750897920,101460.8782,101460.8782,101362.1309,101399.9792,98747
1750897980,101431.5552,101438.3627,101335.0183,101438.3627,103344
1750898040,101462.2774,101558.7772,101462.2774,101553.8731,96500
1750898100,101575.7897,101579.0001,101411.6151,101439.4803,167385
1750898160,101440.9832,101517.0024,101383.7988,101517.0024,133204
1750898220,101508.4338,101574.8697,101478.5716,101520.1936,96298
1750898280,101530.4891,101681.5281,101518.8123,101662.4915,162716
1750898340,101638.417,101641.7722,101573.7065,101613.8986,68066
1750898400,101605.468,101697.222,101457.1043,101531.9553,240118
1750898460,101522.1764,101527.8052,101423.7511,101442.4323,104054
1750898520,101442.9019,101442.9019,101344.0057,101419.1522,98896
1750898580,101406.3509,101419.3717,101276.3499,101320.6515,143022
1750898640,101318.3261,101492.6973,101308.4734,101486.8343,184224
1750898700,101455.1122,101473.1088,101289.1233,101406.012,183985
1750898760,101400.2343,101429.9687,101330.6098,101377.5709,99359
1750898820,101371.8299,101371.8299,101128.4018,101180.8212,243428
1750898880,101176.792,101268.935,101083.9185,101253.5511,185016
1750898940,101272.5543,101272.5543,101100.9141,101214.3238,171640
1750899000,101243.8649,101435.9599,101243.8649,101405.6469,192095
1750899060,101379.6879,101600.3505,101379.6879,101600.3505,220663
1750899120,101588.6924,101654.6977,101524.0769,101616.7061,130621
1750899180,101627.881,101823.3791,101627.881,101730.155,195498
1750899240,101737.7256,101825.7192,101609.7795,101641.1905,215940
1750899300,101627.8285,101788.4677,101619.476,101788.4677,168992
1750899360,101795.4286,101863.0936,101758.7378,101793.2578,104356
1750899420,101767.7933,101863.3618,101739.8418,101804.7582,123520
1750899480,101830.6903,101860.5012,101767.3539,101855.9039,93147
1750899540,101873.9772,101940.5674,101793.168,101940.5674,147399
1750899600,101909.6614,102024.4041,101909.6614,102005.0003,114743
1750899660,101977.3869,102043.6239,101903.7681,101903.7681,139856
1750899720,101915.9083,101942.7863,101860.059,101931.868,82727
1750899780,101925.959,101984.5004,101898.9975,101953.69,85503
1750899840,101958.0823,101996.5754,101925.9087,101949.991,70667
1750899900,101963.5356,102066.0475,101963.5356,102066.0475,102512
1750899960,102065.5802,102179.2409,102065.5802,102092.5561,113661
1750900020,102099.4127,102290.8371,102099.4127,102285.2007,191424
1750900080,102279.352,102289.4042,102061.0359,102061.0359,228368
1750900140,102070.8373,102070.8373,101938.9331,102004.7156,131904
1750900200,102001.2125,102076.2778,101947.6617,101979.7997,128616
1750900260,101991.6809,102112.4086,101894.2632,102095.396,218145
1750900320,102083.8282,102098.625,102009.9663,102073.2697,88659
1750900380,102074.8068,102179.3062,102027.7602,102179.3062,151546
1750900440,102166.8099,102166.8099,101901.1018,101924.7008,265708
1750900500,101904.5465,102090.6945,101904.3334,102073.1722,186361
1750900560,102049.5479,102054.2212,101951.3935,102012.7358,102828
1750900620,102026.5252,102116.0504,102007.9424,102067.3681,108108
1750900680,102073.1749,102098.686,102018.4023,102018.4023,80284
1750900740,102038.8667,102084.6534,101983.3703,102063.8678,101283
1750900800,102062.6743,102377.4821,102062.6743,102377.4821,314808
1750900860,102382.2568,102490.7655,102364.2088,102410.6495,126557
1750900920,102384.1707,102425.1384,102262.4092,102276.4056,162729
1750900980,102270.3474,102303.015,102229.7088,102247.9067,73306
1750901040,102275.7598,102275.7598,102083.3714,102083.3714,192388
1750901100,102104.6529,102119.4753,102000.3727,102016.8726,119103
1750901160,102012.6758,102131.5578,101985.7317,102042.4102,145826
1750901220,102027.1759,102061.1925,101915.0234,101915.0234,146169
1750901280,101935.0313,101975.185,101846.4752,101863.5541,128710
1750901340,101870.9801,101992.5039,101862.2957,101914.6994,130208
1750901400,101945.3432,101945.3432,101830.8974,101888.2536,114446
1750901460,101886.3126,102020.2569,101810.6402,101996.149,209617
1750901520,101999.9537,102014.4292,101877.5468,101953.2708,136882
1750901580,101943.9542,102084.2992,101923.2471,101954.2753,161052
1750901640,101978.6189,102130.4696,101965.5326,102108.8198,164937
1750901700,102107.111,102168.3055,102020.6715,102045.381,147634
1750901760,102049.6763,102225.238,102044.0148,102181.5659,181223
1750901820,102153.959,102172.1278,102092.9398,102150.6372,79188
1750901880,102137.1104,102214.9595,102117.0115,102164.0012,97948
1750901940,102159.018,102254.5823,102112.3101,102245.4209,142272
1750902000,102224.1727,102326.3027,102137.2862,102316.88,189016
1750902060,102304.626,102390.077,102239.2172,102239.2172,150860
1750902120,102246.0231,102267.8212,102144.0704,102149.9012,123751
1750902180,102171.0757,102282.9693,102164.2968,102281.6119,118673
1750902240,102259.9901,102338.0888,102231.6283,102235.6028,106461
1750902300,102225.4717,102376.8768,102207.6312,102360.2172,169246
1750902360,102390.5314,102390.5314,102182.5246,102231.9065,208007
1750902420,102241.9997,102279.9983,102132.4892,102247.7586,147509
1750902480,102243.2675,102313.2988,102229.5408,102277.575,83758
1750902540,102265.6601,102265.6601,102077.2395,102151.7525,188421
1750902600,102145.0612,102145.0612,102046.7171,102113.3953,98344
1750902660,102122.7942,102274.9694,102122.7942,102156.283,152175
1750902720,102187.441,102188.7426,101927.9042,101945.9906,260838
1750902780,101949.0115,101951.6382,101841.7532,101885.5818,109885
1750902840,101906.7921,102144.9221,101878.733,102140.9821,266189
1750902900,102149.5092,102300.8007,102149.5092,102255.604,151292
1750902960,102267.402,102426.9442,102247.7068,102353.2299,179237
1750903020,102336.8161,102355.0042,102191.2926,102243.9048,163712
1750903080,102229.7429,102229.7429,102103.1423,102197.716,126601
1750903140,102204.5763,102325.1927,102197.2756,102307.7125,127917
1750903200,102323.0287,102432.9425,102301.967,102411.0997,130976
1750903260,102410.4764,102631.8295,102389.4215,102591.2213,242408
1750903320,102551.7646,102683.6986,102543.5294,102653.2834,140169
1750903380,102624.2319,102643.3327,102551.0983,102551.0983,92234
1750903440,102533.2533,102597.3185,102380.8442,102397.5483,216474
1750903500,102387.0088,102488.6238,102328.8719,102464.3504,159752
1750903560,102439.1543,102587.3248,102427.8005,102551.7769,159524
1750903620,102583.9661,102697.0129,102529.0475,102529.0475,167965
1750903680,102538.7607,102641.1507,102525.6904,102585.0415,115460
1750903740,102571.9933,102590.779,102524.7825,102581.964,65996
1750903800,102577.4694,102639.5962,102494.0006,102595.255,145596
1750903860,102600.8446,102720.9429,102587.4536,102720.9429,133489
1750903920,102756.2131,102756.2131,102576.7501,102663.8724,179463
1750903980,102636.8265,102667.4545,102586.4469,102599.3578,81008
1750904040,102589.3458,102614.9785,102446.3413,102526.207,168637
1750904100,102529.7888,102529.7888,102359.4589,102359.4589,170330
1750904160,102387.745,102427.3625,102363.3851,102402.5111,63977
1750904220,102389.7541,102410.0972,102321.0992,102372.7192,88998
1750904280,102384.1954,102540.8567,102337.4923,102515.6736,203364
1750904340,102504.4642,102521.7677,102348.6038,102461.5037,173164
1750904400,102487.9788,102571.013,102446.7459,102456.1094,124267
1750904460,102503.628,102555.0498,102429.6606,102441.2905,125389
1750904520,102437.2413,102561.7369,102437.2413,102519.0513,124496
1750904580,102549.3404,102737.6062,102549.3404,102730.4548,188266
1750904640,102729.0241,102873.827,102612.1928,102840.0612,261634
1750904700,102851.3161,102997.2147,102847.9264,102911.8494,149288
1750904760,102890.2129,102909.0219,102665.7914,102719.8266,243231
1750904820,102707.9115,102723.8384,102617.9359,102617.9359,105902
1750904880,102604.8126,102630.271,102524.734,102528.2783,105537
1750904940,102514.0652,102625.9601,102514.0652,102607.8239,111895
1750905000,102601.3874,102664.6725,102529.5489,102643.5414,135124
1750905060,102603.6999,102627.4034,102490.6733,102547.6279,136730
1750905120,102543.8247,102692.2581,102543.8247,102615.9757,148433
1750905180,102601.424,102750.2436,102557.6748,102700.6723,192569
1750905240,102703.7377,102713.3935,102533.6108,102589.9465,179783
1750905300,102563.2306,102742.5813,102553.1328,102742.5813,189448
1750905360,102761.2449,102772.6511,102646.4532,102759.5433,126198
1750905420,102750.931,102786.4694,102692.7252,102730.8007,93744
1750905480,102733.6085,102857.978,102704.6597,102799.5243,153318
1750905540,102783.6469,102955.5936,102783.6469,102804.6481,171947
1750905600,102795.0629,102795.0629,102675.9351,102678.9704,119128
1750905660,102721.6533,102732.6477,102584.9573,102653.2234,147690
1750905720,102664.4277,102667.1119,102470.0637,102470.0637,197048
1750905780,102441.577,102687.1679,102441.577,102679.1835,245591
1750905840,102686.9913,102725.6501,102618.8797,102631.9034,106770
1750905900,102631.8455,102631.8455,102439.3114,102527.0691,192534
1750905960,102538.7418,102642.1239,102538.7418,102622.0309,103382
1750906020,102634.1527,102638.9964,102561.7584,102627.767,77238
1750906080,102634.879,102729.1213,102607.5868,102618.7878,121534
1750906140,102646.9092,102713.1725,102604.6399,102651.5752,108533
1750906200,102655.5073,102777.9853,102608.9999,102771.2083,168985
1750906260,102749.4087,102885.5581,102700.2848,102828.1913,185273
1750906320,102820.4539,102833.6531,102718.0225,102773.1502,115631
1750906380,102735.697,102898.4186,102735.697,102831.1541,162722
1750906440,102820.7019,102898.9572,102761.3494,102878.4429,137608
1750906500,102878.6711,102878.6711,102804.5212,102829.9098,74150
1750906560,102855.9936,102872.4739,102543.6574,102543.6574,328817
1750906620,102535.0099,102606.6716,102491.037,102572.5316,115635
1750906680,102545.8509,102607.1932,102487.8205,102560.358,119373
1750906740,102573.632,102695.1015,102573.632,102655.5734,121470
1750906800,102645.2296,102731.346,102627.8844,102709.4052,103462
1750906860,102717.4799,102826.4909,102717.4799,102817.5571,109011
1750906920,102821.6906,102877.6701,102740.1508,102759.547,137519
1750906980,102730.0698,102771.9724,102697.3257,102771.9724,74647
1750907040,102778.6765,102811.5655,102752.696,102796.8298,58870
